recency,history,used_discount,used_bogo,is_referral,treatment,target_class,conversion,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,uplift_score
2,221.17,1,0,0,1,2,0,0,1,0,0,0,1,0.08342166464182862
1,52.29,0,1,1,0,0,0,0,0,1,0,0,1,0.06216834258891324
9,219.92,0,1,1,1,2,0,1,0,0,1,0,0,0.07065367262476387
7,310.6,1,0,1,0,0,0,0,0,1,1,0,0,0.07933283737485965
3,218.14,1,0,0,0,0,0,0,1,0,0,0,1,0.07904379839229142
2,29.99,1,0,1,1,3,1,1,0,0,0,1,0,0.058383162670944566
5,81.31,0,1,0,0,0,0,0,0,1,0,0,1,0.07000336790102679
1,216.62,0,1,1,1,2,0,0,0,1,1,0,0,0.07445185765790495
4,69.35,0,1,0,0,0,0,0,1,0,0,0,1,0.07509819762563193
6,33.04,0,1,0,0,0,0,1,0,0,0,0,1,0.061325998998742096
10,33.87,0,1,0,1,3,1,1,0,0,0,1,0,0.0803548751735906
9,141.21,0,1,1,1,3,1,0,1,0,0,0,1,0.06655628866354753
7,332.7,1,1,1,0,0,0,0,1,0,0,1,0,0.10936913913964397
4,74.09,1,0,0,0,0,0,0,0,1,0,1,0,0.08089334539892477
5,38.15,1,0,1,1,2,0,0,1,0,0,1,0,0.06313213109613376
2,351.18,0,1,0,0,1,1,1,0,0,0,1,0,0.07385287123287265
9,331.22,1,0,0,0,0,0,0,0,1,0,0,1,0.09041292103485037
2,496.18,1,0,1,0,0,0,1,0,0,0,0,1,0.08302803829767014
9,294.03,1,1,0,0,0,0,0,0,1,0,1,0,0.11916477476080886
9,218.58,0,1,0,0,0,0,1,0,0,0,0,1,0.0774591511988393
7,220.19,1,0,0,1,2,0,0,1,0,0,1,0,0.0698041074598744
5,303.81,0,1,0,0,1,1,0,0,1,0,1,0,0.07998571946882642
10,355.06,1,0,0,1,3,1,0,1,0,0,0,1,0.07412457111870487
9,174.17,0,1,1,1,2,0,0,0,1,0,0,1,0.07119748433149613
1,719.77,1,1,1,0,0,0,0,0,1,0,1,0,0.12390804296415647
2,272.48,1,1,0,0,0,0,0,0,1,0,1,0,0.11528655186242256
2,224.39,0,1,0,1,2,0,1,0,0,0,0,1,0.07938935021875199
7,29.99,1,0,1,0,0,0,0,0,1,0,1,0,0.06213552131323921
10,29.99,1,0,0,0,0,0,0,1,0,0,1,0,0.07317345701120892
3,460.93,1,0,0,1,2,0,0,1,0,1,0,0,0.07932214745913233
2,386.61,1,0,0,1,3,1,0,0,1,0,0,1,0.0983516354993387
9,375.37,1,0,0,1,2,0,0,0,1,1,0,0,0.08032638065598552
1,91.34,1,0,1,0,0,0,0,0,1,0,1,0,0.07675849043379213
1,99.06,1,0,1,0,0,0,1,0,0,0,0,1,0.08281335903694366
1,30.26,1,0,0,0,0,0,0,0,1,0,1,0,0.07700864805532628
9,66.71,0,1,1,1,2,0,0,1,0,0,0,1,0.06729494331445413
9,43.76,1,0,0,0,1,1,0,0,1,0,0,1,0.08730150984177001
4,120.65,0,1,1,1,2,0,0,1,0,0,0,1,0.07718405412230696
1,386.86,1,0,0,1,2,0,0,1,0,0,0,1,0.09930070714274394
2,436.74,1,0,1,1,2,0,0,0,1,1,0,0,0.08519086058784381
6,103.01,1,0,0,0,0,0,0,1,0,0,0,1,0.06899714720648142
5,178.06,1,0,0,1,3,1,0,1,0,0,1,0,0.07000151938571691
11,105.37,1,0,1,1,2,0,0,0,1,0,1,0,0.06000982302307986
2,264.79,0,1,0,0,0,0,0,0,1,1,0,0,0.07020091170576583
6,225.04,0,1,1,1,2,0,0,0,1,0,1,0,0.07530347708913988
3,910.08,1,1,1,1,3,1,0,0,1,0,0,1,0.1144448518428049
3,349.84,1,0,0,1,2,0,0,0,1,0,1,0,0.09016985562442972
1,147.82,0,1,0,0,1,1,0,0,1,0,1,0,0.08331115431647673
2,171.95,1,0,0,0,0,0,0,1,0,0,1,0,0.08014983577562625
8,204.12,1,1,0,1,3,1,0,1,0,0,0,1,0.10883784780356429
8,256.02,1,0,1,0,0,0,0,1,0,0,0,1,0.06867283888764215
11,211.8,1,1,0,0,0,0,0,1,0,0,1,0,0.1005778315420279
2,223.52,1,1,1,1,2,0,0,1,0,0,0,1,0.11945583134533283
8,247.15,0,1,0,1,2,0,0,0,1,0,1,0,0.0717379506767174
5,332.48,1,0,1,0,0,0,0,0,1,0,1,0,0.07962599818470899
10,57.16,0,1,1,1,2,0,0,1,0,0,1,0,0.07145463166944302
1,832.28,1,1,1,0,0,0,0,0,1,1,0,0,0.11096269480225296
10,173.67,0,1,0,0,0,0,0,1,0,0,1,0,0.07183301639672596
12,155.97,0,1,0,1,2,0,1,0,0,0,1,0,0.06242400293854192
4,29.99,0,1,0,0,0,0,0,0,1,0,0,1,0.06656267823584071
10,55.22,1,0,1,1,2,0,0,1,0,0,0,1,0.06409594399366074
1,248.87,1,1,0,0,0,0,0,0,1,0,0,1,0.12655348236679936
9,29.99,1,0,1,0,0,0,0,0,1,0,0,1,0.07238595926887037
6,29.99,1,0,0,0,0,0,0,1,0,0,0,1,0.06298843729498493
1,1252.94,1,1,1,0,0,0,1,0,0,1,0,0,0.06530584075031931
2,180.09,1,0,1,1,2,0,0,1,0,0,0,1,0.07905552546284873
10,29.99,1,0,0,1,2,0,0,1,0,0,1,0,0.07317345701120892
2,44.61,1,0,1,1,2,0,0,1,0,0,1,0,0.07120728313764564
10,62.77,1,0,1,1,2,0,0,1,0,0,1,0,0.061761762196499606
1,219.26,0,1,0,1,2,0,0,0,1,0,1,0,0.08401463357531658
11,29.99,1,0,0,0,0,0,0,1,0,0,1,0,0.06936576694692823
11,339.11,1,1,0,0,0,0,0,0,1,0,1,0,0.10964441193911245
11,40.56,1,0,0,0,0,0,0,1,0,0,1,0,0.06849929118084173
11,618.75,1,1,1,1,2,0,1,0,0,1,0,0,0.07594391786076934
1,219.66,1,0,1,0,0,0,0,1,0,1,0,0,0.0766596400727937
4,407.38,1,1,0,0,0,0,0,1,0,0,0,1,0.12075687436111096
10,29.99,0,1,0,1,3,1,1,0,0,0,1,0,0.08010559442724893
6,125.96,1,0,1,1,2,0,0,1,0,0,0,1,0.06684697452874389
1,193.26,0,1,0,1,2,0,0,0,1,0,0,1,0.08134695126035854
4,259.71,1,0,1,0,0,0,0,0,1,0,0,1,0.07899561708330184
1,1023.52,1,1,1,1,2,0,0,1,0,0,1,0,0.10845548858978532
4,60.43,1,0,1,1,2,0,0,0,1,0,1,0,0.07289727471892966
1,108.4,0,1,0,1,2,0,0,0,1,0,0,1,0.08213508966999536
6,115.35,1,0,0,0,0,0,0,0,1,0,0,1,0.07468601787476133
9,93.8,1,0,0,1,2,0,0,1,0,0,0,1,0.07219333455044195
8,232.5,0,1,0,1,2,0,0,1,0,0,0,1,0.06748985781682153
10,29.99,1,0,0,0,1,1,0,0,1,0,0,1,0.08646984571140469
10,115.77,0,1,0,1,2,0,0,0,1,0,1,0,0.07859513011031805
6,258.53,0,1,0,1,3,1,0,1,0,0,0,1,0.07099766831612636
10,116.36,1,0,1,1,2,0,0,0,1,0,1,0,0.06068362512841201
10,50.52,0,1,1,0,0,0,0,0,1,0,0,1,0.07296269167966178
9,52.83,0,1,1,1,2,0,0,0,1,0,0,1,0.0707789038774569
12,142.85,0,1,0,0,0,0,1,0,0,0,0,1,0.07435101263922256
10,29.99,1,0,1,0,0,0,0,1,0,0,0,1,0.06489894540241911
9,71.21,1,0,1,0,0,0,0,1,0,0,0,1,0.06379445686876162
10,304.39,0,1,1,0,0,0,0,0,1,1,0,0,0.07433903662043251
12,190.2,0,1,0,1,2,0,0,0,1,0,0,1,0.07372148269014579
6,407.89,1,0,1,1,3,1,0,1,0,0,1,0,0.08636540487939055
1,51.88,1,0,1,1,2,0,0,1,0,0,0,1,0.06617668305265569
10,310.48,1,1,1,0,0,0,0,0,1,0,1,0,0.10980379643799998
10,29.99,0,1,0,1,2,0,0,0,1,0,0,1,0.08510029004651729
6,55.96,0,1,0,0,1,1,1,0,0,0,0,1,0.07399382336453403
5,132.31,0,1,1,0,0,0,0,0,1,0,1,0,0.07359577286853015
1,91.28,1,0,1,0,0,0,0,0,1,0,0,1,0.07290259084603432
7,29.99,0,1,0,0,1,1,0,1,0,0,0,1,0.06132296924521312
6,98.14,0,1,0,0,0,0,0,1,0,0,0,1,0.07031549127848306
3,400.19,1,0,1,0,0,0,1,0,0,0,1,0,0.0802095965329983
8,537.92,1,0,1,1,2,0,0,1,0,0,1,0,0.08112248593888932
6,239.49,1,1,0,0,0,0,0,1,0,0,0,1,0.1079725738386676
5,29.99,0,1,1,0,0,0,0,0,1,0,0,1,0.06527692718570827
5,146.52,0,1,1,0,0,0,1,0,0,0,0,1,0.07174807833296738
7,117.04,1,0,0,1,3,1,0,1,0,0,0,1,0.07081718028466598
6,61.08,1,0,0,1,3,1,0,1,0,0,1,0,0.06902520357654274
1,1234.43,1,0,1,1,3,1,0,1,0,0,1,0,0.07877395066893231
10,311.58,0,1,0,0,0,0,1,0,0,0,1,0,0.07034151279936275
3,604.86,1,1,1,1,2,0,0,1,0,1,0,0,0.1187593227733185
7,350.22,0,1,0,0,0,0,0,0,1,0,0,1,0.08196300750073417
11,144.61,0,1,0,0,0,0,0,0,1,0,0,1,0.06413369577141693
12,113.93,1,0,1,0,0,0,0,0,1,0,0,1,0.06204468527719867
1,149.85,0,1,1,1,2,0,1,0,0,0,0,1,0.08792619461811803
3,29.99,0,1,1,1,2,0,0,1,0,0,0,1,0.06615354100210215
9,34.89,1,0,1,0,0,0,1,0,0,0,1,0,0.07221921490111245
8,364.01,0,1,0,0,0,0,0,0,1,0,0,1,0.08109308101116532
9,72.13,0,1,1,1,2,0,0,0,1,0,0,1,0.06958952675930397
9,82.87,1,0,1,1,2,0,0,1,0,0,0,1,0.06454315729994478
6,49.84,0,1,1,0,0,0,0,1,0,0,0,1,0.06828217449050396
1,569.76,1,0,1,0,0,0,0,1,0,1,0,0,0.08926748320732744
1,275.24,1,0,0,1,2,0,0,1,0,0,0,1,0.08149751103558453
5,103.34,0,1,1,0,0,0,0,1,0,0,1,0,0.07099200351066674
2,345.81,1,0,0,0,0,0,0,1,0,0,1,0,0.08909078569417216
8,86.94,1,0,1,0,0,0,0,0,1,0,0,1,0.06483885812625098
3,29.99,0,1,0,0,0,0,0,0,1,0,0,1,0.061674392659491636
2,165.4,0,1,0,1,3,1,0,1,0,0,0,1,0.07683355687398748
7,145.69,1,0,0,0,0,0,0,0,1,0,0,1,0.07135948353600897
11,412.07,0,1,0,1,2,0,0,1,0,1,0,0,0.06993616379407928
7,637.54,1,1,1,1,2,0,0,1,0,0,1,0,0.11499474895776984
7,97.35,0,1,1,0,0,0,0,0,1,0,1,0,0.07075925743474963
2,223.83,0,1,1,1,2,0,0,1,0,1,0,0,0.07489604663298413
10,267.72,1,0,0,0,0,0,0,1,0,0,0,1,0.06723199592294662
9,90.82,0,1,0,1,2,0,0,1,0,0,0,1,0.07494244241518325
11,67.91,0,1,1,0,0,0,1,0,0,0,1,0,0.07256023077681642
7,634.59,0,1,1,1,2,0,0,0,1,1,0,0,0.07799113035836808
3,57.26,0,1,0,1,3,1,0,0,1,0,1,0,0.07195538866946491
1,301.72,0,1,1,0,0,0,0,1,0,0,1,0,0.07802396744137852
9,29.99,1,0,1,0,0,0,0,1,0,0,1,0,0.06584665196713876
6,29.99,0,1,0,1,2,0,0,1,0,0,1,0,0.05720548612952843
10,29.99,0,1,0,1,2,0,0,1,0,0,1,0,0.07420066482525133
1,609.66,1,1,1,1,2,0,0,0,1,1,0,0,0.12571474627268397
1,66.16,1,0,1,0,0,0,0,1,0,0,1,0,0.08015511390429124
9,400.62,1,1,0,0,0,0,0,1,0,0,1,0,0.11211786899015722
10,126.21,0,1,0,1,2,0,0,1,0,0,0,1,0.07465214489159805
4,509.38,0,1,1,0,1,1,0,1,0,1,0,0,0.08136587784162212
10,71.74,1,0,1,1,2,0,0,1,0,0,1,0,0.06022474559994767
10,162.27,0,1,1,0,0,0,1,0,0,0,0,1,0.06598971891894517
9,29.99,1,0,1,1,2,0,0,0,1,0,1,0,0.0718768460416552
2,899.73,1,1,1,0,0,0,0,0,1,0,0,1,0.12139004656769453
1,34.19,0,1,1,0,0,0,0,1,0,0,0,1,0.026323935411098842
2,405.43,1,1,0,0,0,0,0,0,1,1,0,0,0.12265134545053116
9,974.3,1,1,1,1,3,1,1,0,0,0,1,0,0.0656905559399629
12,29.99,1,0,0,1,3,1,0,0,1,0,0,1,0.08756668282650605
1,295.07,1,1,0,0,0,0,0,1,0,0,1,0,0.12210009439993233
5,37.69,0,1,0,1,3,1,0,1,0,0,1,0,0.06069871767373855
4,241.6,0,1,0,0,0,0,0,0,1,0,1,0,0.07727519628260231
12,60.63,1,0,1,0,0,0,0,0,1,0,0,1,0.06731879027771884
10,198.68,0,1,0,0,0,0,0,1,0,0,1,0,0.07189896014062531
11,225.26,1,0,0,0,0,0,0,0,1,1,0,0,0.06885731394927747
3,270.11,0,1,0,1,2,0,1,0,0,0,1,0,0.07220734306840704
1,106.77,1,0,0,0,0,0,0,1,0,0,0,1,0.08017738772927699
1,181.35,0,1,0,1,2,0,0,1,0,0,0,1,0.07917236344840581
2,108.57,0,1,1,1,2,0,0,0,1,0,0,1,0.07859122382115807
1,349.83,1,1,0,1,3,1,0,0,1,0,0,1,0.13190894601200986
11,123.74,0,1,1,1,2,0,0,1,0,0,0,1,0.06742768134351979
9,67.41,0,1,1,0,0,0,0,0,1,0,1,0,0.07172034619894577
7,143.72,1,0,0,0,0,0,0,1,0,0,1,0,0.06688417631785296
9,844.96,1,1,1,1,3,1,0,1,0,1,0,0,0.08459645193604531
3,99.51,1,0,0,1,3,1,0,0,1,0,0,1,0.07911947905293126
9,69.29,0,1,0,1,3,1,0,1,0,0,0,1,0.07198275932369431
3,192.15,0,1,0,1,2,0,0,1,0,0,0,1,0.0736969806448518
2,377.53,1,1,0,0,0,0,0,0,1,0,1,0,0.12845451573131172
2,261.68,1,0,1,0,0,0,1,0,0,0,0,1,0.0762574020636061
6,133.21,0,1,1,1,2,0,0,0,1,0,0,1,0.07041569965300772
3,91.34,0,1,1,1,2,0,0,0,1,0,1,0,0.07362828533357164
7,220.35,1,1,1,1,2,0,0,0,1,0,0,1,0.11321698491914552
4,500.13,1,0,1,1,2,0,0,1,0,1,0,0,0.08154237130971063
1,29.99,0,1,1,1,2,0,0,0,1,0,1,0,0.0648849079810368
7,209.18,1,1,0,1,3,1,0,0,1,0,1,0,0.11313422962565808
3,120.07,0,1,0,0,1,1,0,0,1,0,1,0,0.07828409954719676
3,179.45,0,1,1,0,0,0,0,1,0,0,1,0,0.0800961297764175
1,1243.07,1,1,1,1,2,0,0,1,0,1,0,0,0.08875004594693878
10,151.25,0,1,0,1,2,0,0,0,1,0,0,1,0.06654091699949301
6,96.7,1,0,0,1,2,0,0,1,0,0,0,1,0.07018578574361767
3,155.79,1,0,1,1,2,0,0,0,1,0,1,0,0.07518407073525883
1,59.6,0,1,1,1,3,1,0,0,1,0,0,1,0.07449659249575721
3,39.88,0,1,1,1,2,0,0,0,1,0,1,0,0.07032199727667608
3,126.51,1,0,1,1,3,1,0,0,1,0,0,1,0.073390691754292
7,359.13,1,1,0,1,2,0,0,0,1,0,1,0,0.11955514346672014
1,62.19,1,0,1,1,2,0,0,0,1,0,1,0,0.08005391949935345
1,331.19,1,1,0,0,0,0,0,0,1,0,0,1,0.12993630972552628
3,342.17,0,1,0,1,2,0,0,0,1,0,0,1,0.08225312038987954
1,255.16,1,0,0,1,2,0,0,1,0,1,0,0,0.07834758051779417
11,447.38,0,1,0,1,2,0,0,1,0,0,0,1,0.07389001747730106
2,29.99,1,0,0,1,2,0,0,1,0,0,1,0,0.0640362315098431
4,40.94,1,0,0,1,3,1,0,1,0,0,1,0,0.0699803973220237
8,29.99,0,1,0,1,2,0,0,1,0,0,1,0,0.05887929461181057
4,81.28,0,1,0,1,2,0,0,0,1,0,1,0,0.07374023873896897
2,29.99,1,0,0,0,0,0,0,1,0,0,1,0,0.0640362315098431
4,29.99,0,1,1,1,2,0,0,1,0,0,0,1,0.06726932031202625
11,191.58,0,1,1,1,3,1,1,0,0,0,0,1,0.0663576916199742
6,148.84,1,0,1,1,3,1,0,1,0,0,0,1,0.06746014581640676
3,29.99,0,1,0,0,0,0,1,0,0,0,0,1,0.05498427870494954
9,109.12,1,0,0,0,0,0,0,1,0,0,1,0,0.06898297134919483
4,47.31,0,1,1,0,0,0,0,1,0,0,0,1,0.0747682485258219
3,619.5,1,1,1,0,0,0,0,0,1,0,0,1,0.12414878577239621
7,73.94,0,1,0,0,0,0,0,0,1,0,1,0,0.07228271550486241
2,282.43,1,0,1,0,0,0,0,0,1,0,0,1,0.08510570009319866
4,108.21,0,1,0,0,0,0,1,0,0,0,0,1,0.07911157341961364
3,321.36,1,0,0,1,3,1,0,0,1,0,1,0,0.0898272358807296
4,159.24,1,0,0,1,2,0,0,0,1,0,0,1,0.08038675012085006
2,403.36,0,1,0,0,0,0,0,0,1,0,0,1,0.08567706100440912
1,29.99,1,0,0,1,2,0,0,1,0,0,0,1,0.034054204102801494
3,380.99,0,1,0,0,0,0,0,1,0,0,0,1,0.08120657738399904
3,682.21,1,1,1,0,0,0,0,1,0,0,1,0,0.12341715771472231
9,29.99,1,0,0,0,0,0,0,1,0,0,1,0,0.07385083696414627
7,248.89,0,1,0,1,2,0,0,0,1,0,1,0,0.07198351348818735
2,236.82,0,1,1,0,0,0,1,0,0,0,0,1,0.08301753038767937
10,146.0,0,1,1,1,3,1,0,1,0,0,0,1,0.06482541803920301
2,1025.03,1,1,1,0,0,0,0,0,1,0,0,1,0.1160403707266747
2,454.38,0,1,1,1,3,1,0,1,0,1,0,0,0.08178226421806069
1,785.03,1,0,1,0,0,0,0,0,1,1,0,0,0.07450963536793073
4,222.6,0,1,0,0,0,0,1,0,0,0,1,0,0.07583242056012274
8,29.99,0,1,1,1,2,0,1,0,0,0,0,1,0.06577501116890284
9,103.5,0,1,1,1,2,0,0,1,0,0,1,0,0.07190328513627947
2,103.71,1,0,0,0,0,0,1,0,0,0,0,1,0.08230385521709077
11,43.47,0,1,1,0,0,0,0,0,1,0,0,1,0.07083032933937189
7,220.51,0,1,1,0,0,0,0,1,0,0,1,0,0.06969633633223771
6,33.01,0,1,0,1,2,0,1,0,0,0,0,1,0.061325998998742096
12,46.63,0,1,1,0,0,0,0,0,1,0,0,1,0.06963112234961437
6,266.89,0,1,0,1,2,0,0,1,0,0,0,1,0.07335570241493419
1,69.8,1,0,0,1,3,1,0,0,1,0,1,0,0.08806757849905618
1,180.31,1,0,1,1,2,0,0,0,1,0,1,0,0.08214810389718707
6,157.22,0,1,0,1,3,1,1,0,0,0,1,0,0.07058253789684263
10,160.79,0,1,1,1,2,0,0,0,1,0,1,0,0.06903522901317623
11,29.99,1,0,0,1,2,0,0,0,1,0,1,0,0.08223716157493796
10,243.47,1,0,0,0,0,0,1,0,0,0,1,0,0.06448793653082388
2,490.94,1,1,0,0,0,0,1,0,0,0,1,0,0.09547813631012306
7,116.2,1,0,1,0,0,0,0,0,1,0,1,0,0.0670754339240033
9,259.98,0,1,1,0,0,0,0,0,1,0,1,0,0.07514381608364036
12,29.99,0,1,1,1,2,0,0,1,0,0,0,1,0.06447124301749906
4,83.7,1,0,0,1,2,0,0,1,0,0,0,1,0.07740506411617872
6,108.72,0,1,0,1,2,0,0,1,0,0,0,1,0.06987381109331318
2,331.48,0,1,1,1,2,0,0,1,0,0,1,0,0.07996459057987544
11,252.97,1,0,0,1,3,1,0,1,0,0,1,0,0.058932108698565744
3,293.86,1,0,1,0,0,0,0,0,1,0,1,0,0.08652927334887586
10,139.17,0,1,0,1,2,0,0,0,1,0,0,1,0.07540645165332116
1,94.26,0,1,0,1,3,1,0,0,1,0,0,1,0.08169507016766343
9,93.4,1,0,1,1,2,0,0,1,0,0,0,1,0.06460868639249981
1,328.03,1,0,0,1,2,0,1,0,0,0,1,0,0.0852957223169177
8,71.76,0,1,0,1,2,0,0,0,1,0,0,1,0.07164268202918335
9,37.22,1,0,1,0,0,0,0,0,1,0,0,1,0.07262445047276414
1,731.39,1,1,1,0,0,0,0,1,0,0,0,1,0.11580724802847442
12,43.6,1,0,1,1,2,0,0,1,0,0,0,1,0.06502133991930116
6,361.94,1,1,0,1,2,0,0,1,0,0,1,0,0.11476130958398975
3,371.52,0,1,0,0,0,0,0,1,0,0,0,1,0.07769936206290706
4,70.8,0,1,0,0,0,0,0,1,0,0,1,0,0.07371926386568448
6,108.39,0,1,1,0,0,0,0,0,1,0,0,1,0.06988965971447947
10,358.26,1,0,1,0,0,0,1,0,0,1,0,0,0.06278397333431288
7,601.51,0,1,1,0,0,0,0,1,0,0,0,1,0.07834621172780018
5,29.99,1,0,1,1,2,0,0,0,1,0,0,1,0.06250634762824221
6,429.7,0,1,1,0,0,0,1,0,0,0,1,0,0.0778273174687566
12,66.51,0,1,0,1,2,0,1,0,0,0,1,0,0.08072868453223096
10,217.7,1,1,0,0,0,0,0,0,1,0,1,0,0.1112363379537175
6,29.99,0,1,1,1,2,0,0,1,0,0,0,1,0.06238709817948504
4,65.44,1,0,1,0,1,1,0,1,0,0,0,1,0.06774067812277143
9,100.76,1,0,1,0,0,0,0,1,0,0,0,1,0.06460868639249981
2,518.75,0,1,1,0,0,0,1,0,0,1,0,0,0.07606177497376723
2,425.81,0,1,0,0,0,0,0,1,0,0,0,1,0.08194629886622569
2,42.43,1,0,1,1,2,0,0,0,1,0,1,0,0.07319443135574
2,106.01,0,1,1,0,0,0,0,1,0,0,1,0,0.0820262553130275
1,162.76,0,1,1,1,2,0,0,1,0,0,1,0,0.08450932521215576
10,87.84,1,0,1,1,2,0,0,1,0,0,1,0,0.06061472741276805
10,29.99,1,0,0,1,2,0,0,1,0,0,0,1,0.07517366554318741
7,29.99,0,1,0,0,0,0,0,1,0,0,0,1,0.06132296924521312
5,441.18,1,0,0,1,2,0,0,1,0,0,0,1,0.0872639125416764
2,356.81,1,0,1,0,0,0,0,1,0,1,0,0,0.08250943645041602
6,131.39,1,0,1,1,2,0,1,0,0,0,1,0,0.0698360371294144
7,95.78,1,0,0,1,3,1,0,0,1,0,0,1,0.07366245032814216
1,353.89,0,1,0,1,2,0,0,1,0,0,1,0,0.07507685671875462
2,519.96,1,0,1,1,2,0,1,0,0,0,1,0,0.08360403671474745
6,52.58,0,1,0,0,0,0,0,1,0,0,1,0,0.06653363451314104
7,72.17,1,0,0,1,2,0,0,0,1,0,0,1,0.07579303620643503
10,50.93,1,0,1,1,2,0,0,1,0,0,1,0,0.0648259247307898
4,254.24,0,1,0,1,2,0,0,0,1,0,1,0,0.07745496486317939
9,229.15,1,1,0,0,0,0,0,1,0,0,0,1,0.10876946748811016
5,139.58,0,1,0,1,2,0,0,0,1,0,1,0,0.07151299030973186
3,340.3,0,1,0,1,2,0,0,0,1,0,1,0,0.08045963550384132
5,144.8,1,0,0,1,2,0,0,0,1,0,1,0,0.07191071401733354
8,33.51,0,1,0,0,0,0,1,0,0,0,0,1,0.061842204072732485
6,160.66,1,0,1,0,0,0,0,1,0,0,0,1,0.06516849510113323
3,236.2,1,1,0,0,0,0,0,0,1,0,0,1,0.12030016747744857
4,331.36,1,0,1,0,0,0,0,0,1,0,1,0,0.0845005521623673
9,112.83,0,1,0,0,0,0,0,0,1,0,1,0,0.07785447833934976
10,218.76,1,1,0,1,2,0,0,1,0,0,0,1,0.10577980275036078
7,40.99,0,1,0,0,1,1,0,1,0,0,1,0,0.061320856088768305
3,267.01,1,1,0,1,3,1,0,1,0,0,0,1,0.11824132088726214
3,29.99,0,1,1,0,0,0,0,1,0,0,1,0,0.06861654334430405
10,375.81,0,1,0,0,0,0,1,0,0,0,1,0,0.06940548211906097
1,93.89,1,0,0,1,2,0,0,0,1,0,1,0,0.08619924599306465
5,143.04,0,1,1,0,0,0,0,1,0,0,0,1,0.06960438717944775
9,175.79,1,0,1,1,2,0,0,1,0,0,0,1,0.06598161286653279
9,53.63,1,0,0,0,0,0,0,0,1,0,1,0,0.08160301547781638
10,388.83,1,1,0,1,2,0,1,0,0,0,0,1,0.08608540437084072
5,79.2,1,0,1,0,0,0,0,1,0,0,1,0,0.06852262387232369
1,377.05,0,1,1,1,2,0,0,1,0,0,1,0,0.0795275053443409
4,214.01,0,1,0,1,2,0,0,0,1,1,0,0,0.07170569771911352
4,52.73,0,1,1,1,2,0,0,1,0,0,1,0,0.07492380734177104
3,400.56,1,0,0,0,0,0,0,1,0,0,1,0,0.09144151374063651
1,583.35,1,1,1,1,2,0,0,0,1,0,0,1,0.13121071882155372
10,29.99,1,0,1,0,0,0,0,1,0,0,1,0,0.06411057439950826
9,31.85,1,0,1,0,0,0,0,1,0,0,0,1,0.06663502297004968
9,454.44,0,1,0,0,0,0,0,0,1,1,0,0,0.08386183715372873
12,60.72,1,0,0,0,0,0,1,0,0,0,0,1,0.08718425088912247
6,119.41,0,1,0,0,0,0,0,1,0,0,0,1,0.07068723566083507
1,225.19,0,1,1,1,2,0,0,0,1,0,1,0,0.08587235938872602
1,42.21,1,0,1,1,2,0,0,0,1,0,1,0,0.07204887041727782
11,93.93,1,0,1,0,0,0,0,1,0,0,0,1,0.05836102028412381
1,1094.28,1,1,1,0,0,0,1,0,0,1,0,0,0.07716172980136263
5,320.62,0,1,0,1,2,0,0,0,1,0,1,0,0.07817470829817566
2,98.27,1,0,0,1,3,1,0,1,0,0,1,0,0.08163959665497593
1,68.61,1,0,1,1,2,0,0,0,1,0,0,1,0.07934160140152334
1,213.93,1,0,0,0,0,0,0,0,1,1,0,0,0.0805076674017366
1,380.46,1,0,0,1,3,1,0,0,1,1,0,0,0.09162993456689505
9,118.11,0,1,0,0,0,0,0,0,1,0,1,0,0.07785447833934976
2,57.57,1,0,0,0,0,0,0,0,1,0,0,1,0.0804431916619731
7,313.78,1,0,1,1,2,0,0,0,1,1,0,0,0.07933283737485965
4,71.16,1,0,0,0,0,0,0,0,1,0,0,1,0.08246109658949428
9,750.5,0,1,1,0,0,0,1,0,0,0,0,1,0.061640480783708165
11,202.14,1,0,0,0,0,0,0,1,0,0,0,1,0.06118118095417452
10,527.76,0,1,1,0,0,0,0,0,1,1,0,0,0.07309677770626861
10,138.65,0,1,0,0,0,0,1,0,0,0,0,1,0.07622895305397372
3,83.83,1,0,0,0,0,0,0,1,0,0,0,1,0.07842794332499951
4,282.22,1,0,0,1,2,0,0,0,1,1,0,0,0.08359401715015485
7,281.36,1,1,1,0,0,0,0,1,0,0,1,0,0.10353321714364672
11,110.24,1,0,0,1,2,0,1,0,0,0,1,0,0.0634557099288363
2,341.68,0,1,0,0,1,1,1,0,0,0,1,0,0.07385287123287265
10,210.59,1,0,1,0,0,0,0,0,1,0,1,0,0.06458000240365967
10,29.99,1,0,0,1,2,0,0,0,1,0,1,0,0.08513503559518178
10,269.44,1,1,0,1,2,0,0,1,0,0,1,0,0.10914310761871286
11,29.99,0,1,0,1,2,0,0,1,0,0,1,0,0.067204578303266
8,206.09,1,0,0,1,2,0,0,0,1,0,1,0,0.07340492271248616
10,29.99,1,0,1,0,0,0,0,0,1,0,1,0,0.06997106412296654
5,278.06,1,0,1,0,0,0,0,0,1,0,0,1,0.0763502858719199
9,282.52,1,0,0,1,3,1,0,1,0,0,0,1,0.08094852124145191
8,138.1,0,1,0,1,2,0,0,1,0,0,1,0,0.06880038667436969
1,29.99,0,1,0,1,3,1,1,0,0,0,1,0,0.05168732613129079
4,344.54,0,1,0,0,0,0,1,0,0,0,0,1,0.0759781080901637
2,67.18,0,1,1,1,2,0,0,0,1,0,0,1,0.07718768887908956
