trip_duration,distance_traveled,num_of_passengers,fare,miscellaneous_fees,total_fare,surge_applied,tip_class
925.0,4.09,1.0,90.0,6.0,111.0,0,under med
316.0,1.96,1.0,45.0,6.0,51.0,0,low
483.0,1.53,1.0,52.5,6.0,58.5,0,low
1115.0,12.67,1.0,183.75,6.0,189.75,0,low
1219.0,2.88,1.0,101.25,26.625,127.875,1,low
831.0,8.85,1.0,135.0,26.875,193.875,1,high
1143.0,2.93,1.0,93.75,26.625,132.375,1,under med
2009.0,7.97,1.0,180.0,26.94999999999999,247.95,1,high
1061.0,2.59,1.0,86.25,6.0,92.25,0,low
560.0,3.4,1.0,67.5,26.450000000000003,112.95,1,over med
840.0,3.65,1.0,86.25,34.625,142.875,1,over med
1225.0,3.28,1.0,101.25,13.0,122.25,0,low
1441.0,7.55,1.0,146.25,9.949999999999989,187.2,0,high
314.0,1.35,1.0,41.25,13.450000000000005,65.7,0,under med
341.0,4.94,1.0,112.5,2.1999999999999886,137.7,0,over med
898.0,4.07,1.0,90.0,33.94999999999999,148.95,1,over med
988.0,8.69,1.0,131.25,6.125,171.375,0,high
1237.0,13.24,1.0,198.825,72.32499999999999,291.15,1,over med
611.0,3.36,1.0,71.25,30.375,116.625,1,under med
492.0,2.57,2.0,56.25,13.899999999999991,87.14999999999999,0,over med
2530.0,17.91,1.0,281.25,26.19999999999999,369.45,1,high
579.0,2.78,1.0,63.75,30.575000000000003,122.325,1,high
1399.0,24.33,1.0,307.5,28.30000000000001,436.8,0,high
859.0,3.36,1.0,82.5,5.5,126.0,0,high
998.0,3.03,2.0,93.75,26.77500000000001,156.525,1,high
373.0,2.09,1.0,48.75,13.875,74.625,0,under med
468.0,2.85,1.0,63.75,6.0,69.75,0,low
359.0,1.35,1.0,45.0,6.0,51.0,0,low
1257.0,15.03,1.0,206.25,6.449999999999989,254.7,0,high
789.0,7.72,1.0,123.75,30.125,184.875,1,high
518.0,2.04,5.0,56.25,30.375,86.625,1,low
650.0,3.28,1.0,75.0,6.0,81.0,0,low
325.0,1.35,1.0,41.25,6.0,47.25,0,low
714.0,2.9,1.0,71.25,6.375,92.625,0,under med
726.0,4.38,1.0,82.5,29.94999999999999,135.45,1,over med
396.0,2.01,1.0,48.75,13.950000000000005,74.7,0,under med
348.0,1.95,1.0,48.75,13.950000000000005,74.7,0,under med
558.0,2.41,2.0,60.0,6.0,66.0,0,low
209.0,1.53,1.0,37.5,9.6,59.1,0,under med
1478.0,12.67,1.0,187.5,5.5,201.0,0,low
626.0,1.45,1.0,60.0,6.0,66.0,0,low
1247.0,14.63,1.0,202.5,9.75,212.25,0,low
762.0,3.86,1.0,78.75,26.125,112.875,1,low
1956.0,7.37,1.0,157.5,26.625,214.125,1,high
1536.0,17.57,1.0,251.25,6.350000000000023,321.6,0,high
1358.0,1.93,2.0,105.0,26.875,157.875,1,high
5.0,0.05,1.0,375.0,2.6000000000000227,471.6,0,high
1371.0,5.49,1.0,127.5,6.024999999999977,153.52499999999998,0,over med
1568.0,12.2,2.0,183.75,55.125,313.875,0,high
317.0,1.77,2.0,45.0,30.375,90.375,1,under med
1336.0,8.42,1.0,138.75,79.15000000000003,261.90000000000003,1,high
341.0,1.03,1.0,37.5,5.700000000000003,52.2,0,low
448.0,2.57,1.0,56.25,9.950000000000005,79.2,0,under med
299.0,1.13,1.0,41.25,6.0,47.25,0,low
161.0,0.8,1.0,30.0,5.799999999999997,46.8,0,under med
1075.0,7.74,1.0,123.75,13.224999999999994,150.975,0,under med
305.0,1.42,1.0,41.25,30.10000000000001,82.35000000000001,1,under med
935.0,10.56,1.0,153.75,30.42500000000001,230.175,1,high
460.0,2.75,1.0,56.25,6.450000000000003,74.7,0,under med
1295.0,5.87,5.0,120.0,6.199999999999989,151.2,0,over med
235.0,1.46,1.0,37.5,5.75,47.25,0,low
525.0,1.74,1.0,52.5,5.699999999999989,70.19999999999999,0,under med
785.0,5.78,1.0,93.75,13.0,114.75,0,low
1047.0,10.49,1.0,161.25,34.125,210.375,1,under med
1109.0,8.87,1.0,146.25,30.69999999999999,211.95,1,high
1063.0,4.86,1.0,101.25,30.69999999999999,157.95,1,high
439.0,1.38,1.0,48.75,5.950000000000003,65.7,0,under med
195.0,1.06,1.0,33.75,9.75,43.5,0,low
258.0,0.89,1.0,37.5,9.350000000000009,62.85000000000001,0,under med
449.0,6.08,1.0,90.0,6.0,96.0,0,low
586.0,5.75,1.0,97.5,9.75,107.25,0,low
836.0,5.33,1.0,97.5,5.700000000000003,124.2,0,over med
578.0,2.74,1.0,63.75,5.875,83.625,0,under med
653.0,4.33,1.0,82.5,30.375,112.875,1,low
956.0,4.68,1.0,97.5,5.700000000000003,124.2,0,over med
994.0,3.15,1.0,86.25,34.20000000000002,144.45000000000002,1,over med
589.0,2.57,1.0,63.75,5.875,83.625,0,under med
2915.0,10.36,1.0,243.75,33.69999999999999,333.45,1,high
1005.0,3.64,1.0,90.0,6.0,96.0,0,low
628.0,2.45,1.0,63.75,6.399999999999992,87.14999999999999,0,over med
1626.0,9.25,1.0,172.5,26.44999999999999,238.95,1,high
825.0,2.98,1.0,78.75,5.950000000000003,101.7,0,over med
459.0,2.09,1.0,52.5,30.875,99.375,1,under med
404.0,2.12,1.0,52.5,5.625,73.125,0,under med
521.0,2.48,1.0,60.0,5.799999999999997,85.8,0,over med
293.0,1.42,2.0,41.25,13.000000000000009,62.25000000000001,0,low
213.0,1.08,1.0,33.75,10.0,69.75,0,high
364.0,1.21,1.0,41.25,13.450000000000005,65.7,0,under med
886.0,16.16,2.0,337.5,2.1999999999999886,407.7,0,high
1884.0,13.76,2.0,236.25,26.625,322.875,1,high
619.0,3.04,1.0,67.5,34.45000000000002,121.95000000000002,1,over med
465.0,1.79,2.0,52.5,9.350000000000009,77.85000000000001,0,under med
1384.0,5.91,1.0,123.75,34.57499999999999,197.325,1,high
167.0,0.68,1.0,30.0,13.549999999999995,56.55,0,under med
776.0,3.54,1.0,75.0,26.125,109.125,1,low
1515.0,16.24,1.0,221.25,13.924999999999956,305.17499999999995,0,high
364.0,1.61,1.0,45.0,6.200000000000003,61.2,0,under med
317.0,1.4,1.0,41.25,6.0,77.25,0,high
1068.0,3.36,1.0,93.75,5.950000000000003,119.7,0,over med
732.0,4.78,1.0,86.25,6.0,107.25,0,under med
849.0,4.33,1.0,90.0,26.625,131.625,1,under med
1090.0,12.78,2.0,183.75,9.75,193.5,0,low
728.0,3.98,1.0,82.5,26.92500000000001,136.425,1,high
493.0,2.9,2.0,63.75,5.9750000000000085,76.72500000000001,0,low
1073.0,3.27,2.0,93.75,13.25,120.0,0,under med
471.0,1.8,2.0,52.5,26.425,98.925,1,over med
651.0,5.86,1.0,97.5,13.25,138.75,0,high
387.0,3.28,1.0,60.0,9.700000000000005,83.7,0,under med
1660.0,6.82,1.0,146.25,26.19999999999999,207.45,1,high
1266.0,6.37,1.0,123.75,5.950000000000017,155.70000000000002,0,high
1067.0,9.29,1.0,146.25,5.800000000000011,175.05,0,over med
204.0,1.63,1.0,37.5,13.25,63.75,0,under med
414.0,7.07,2.0,187.5,2.1999999999999886,227.7,0,high
334.0,1.37,1.0,41.25,9.950000000000005,61.2,0,under med
485.0,2.66,3.0,56.25,5.6000000000000085,77.85000000000001,0,under med
1334.0,5.94,1.0,123.75,26.69999999999999,180.45,1,high
976.0,5.6,2.0,108.75,5.650000000000006,143.4,0,high
2519.0,14.6,1.0,255.0,26.950000000000045,337.95000000000005,1,high
2748.0,11.91,1.0,240.0,33.94999999999999,328.95,1,high
449.0,2.9,2.0,60.0,34.125,94.125,1,low
519.0,2.66,1.0,60.0,9.75,69.75,0,low
1363.0,5.84,1.0,123.75,9.800000000000011,173.55,0,high
569.0,5.86,1.0,112.5,2.1999999999999886,137.7,0,over med
766.0,1.69,1.0,60.0,6.200000000000003,79.2,0,under med
319.0,1.61,1.0,45.0,14.0,81.0,0,over med
857.0,5.25,1.0,97.5,9.75,107.25,0,low
191.0,0.8,1.0,30.0,6.0,36.0,0,low
977.0,3.38,1.0,90.0,13.5,103.5,0,low
674.0,1.98,1.0,63.75,13.674999999999995,100.425,0,over med
2011.0,19.79,1.0,277.5,30.375,352.875,1,high
959.0,4.83,1.0,97.5,26.125,131.625,1,low
477.0,2.17,2.0,52.5,34.125,86.625,1,low
691.0,2.98,1.0,71.25,6.349999999999994,96.6,0,over med
732.0,3.86,2.0,78.75,34.32499999999999,141.075,1,high
183.0,0.84,5.0,30.0,6.0,51.0,0,under med
957.0,4.55,1.0,93.75,5.950000000000003,119.7,0,over med
674.0,5.39,5.0,86.25,30.69999999999999,139.95,1,over med
1538.0,19.7,1.0,266.25,30.69999999999999,355.95,1,high
539.0,1.45,1.0,52.5,6.0,58.5,0,low
522.0,2.74,1.0,63.75,5.875,83.625,0,under med
1399.0,6.16,1.0,127.5,26.44999999999999,184.95,1,high
763.0,6.44,1.0,101.25,30.69999999999999,157.95,1,high
315.0,1.5,1.0,45.0,6.299999999999997,66.3,0,under med
623.0,2.4,1.0,63.75,26.700000000000003,108.45,1,over med
511.0,4.76,1.0,78.75,30.200000000000017,130.95000000000002,1,over med
1031.0,5.5,1.0,108.75,26.69999999999999,162.45,1,high
1384.0,7.24,1.0,138.75,5.949999999999989,173.7,0,high
422.0,1.5,1.0,45.0,33.95,94.95,1,under med
1522.0,5.23,1.0,123.75,13.5,137.25,0,low
2324.0,5.25,1.0,176.25,26.875,223.125,1,over med
719.0,10.59,1.0,150.0,55.625,266.625,0,high
121.0,0.64,1.0,26.25,13.424999999999995,51.675,0,under med
818.0,2.32,1.0,78.75,6.5,107.25,0,over med
1877.0,6.44,3.0,157.5,26.375,220.875,1,high
1290.0,4.97,3.0,120.0,6.199999999999989,151.2,0,over med
2309.0,18.46,1.0,277.5,26.44999999999999,364.95,1,high
747.0,4.7,1.0,86.25,13.400000000000006,124.65,0,over med
511.0,1.77,1.0,52.5,6.0,58.5,0,low
753.0,8.67,1.0,127.5,5.699999999999989,160.2,0,high
641.0,2.86,1.0,67.5,6.0,88.5,0,under med
283.0,1.3,1.0,37.5,13.5,66.0,0,under med
1212.0,7.52,1.0,131.25,34.125,165.375,1,low
701.0,3.54,1.0,75.0,13.625,110.625,0,over med
253.0,1.26,1.0,37.5,5.875,54.375,0,under med
880.0,3.32,1.0,86.25,6.0,92.25,0,low
1954.0,10.73,1.0,180.0,6.0,186.0,0,low
1373.0,4.02,1.0,112.5,26.32499999999999,180.825,1,high
577.0,1.93,1.0,60.0,13.25,95.25,0,over med
2330.0,22.71,1.0,315.0,13.200000000000102,394.2000000000001,0,high
297.0,1.22,1.0,41.25,13.450000000000005,65.7,0,under med
424.0,2.14,1.0,52.5,6.0,58.5,0,low
935.0,3.56,2.0,90.0,13.200000000000005,124.2,0,over med
1380.0,8.85,1.0,146.25,9.875,187.125,0,high
369.0,2.14,1.0,48.75,13.950000000000005,74.7,0,under med
940.0,4.28,1.0,86.25,26.57499999999999,129.825,1,over med
654.0,2.09,1.0,63.75,6.25,87.0,0,over med
215.0,2.19,1.0,45.0,9.700000000000005,65.7,0,under med
538.0,3.03,1.0,63.75,9.950000000000005,86.7,0,under med
476.0,1.83,1.0,52.5,26.425,98.925,1,over med
269.0,1.67,6.0,41.25,6.0,47.25,0,low
446.0,2.04,1.0,52.5,5.625,73.125,0,under med
1617.0,8.58,2.0,157.5,6.5,192.0,0,high
489.0,2.72,1.0,60.0,30.52500000000001,117.525,1,high
641.0,3.8,1.0,75.0,26.950000000000017,121.95000000000002,1,over med
126.0,0.37,2.0,26.25,13.5,39.75,0,low
834.0,3.32,1.0,78.75,13.950000000000005,110.7,0,over med
911.0,7.37,1.0,120.0,10.150000000000006,162.15,0,high
820.0,2.74,1.0,78.75,26.700000000000003,126.45,1,over med
652.0,2.19,1.0,63.75,26.700000000000003,108.45,1,over med
1437.0,6.13,1.0,131.25,6.25,172.5,0,high
701.0,4.02,1.0,82.5,26.450000000000017,130.95000000000002,1,over med
245.0,1.77,1.0,41.25,6.174999999999997,61.425,0,under med
725.0,4.68,1.0,86.25,34.20000000000002,144.45000000000002,1,over med
835.0,3.28,1.0,78.75,26.875,116.625,1,under med
578.0,2.45,1.0,60.0,34.224999999999994,108.225,1,under med
416.0,2.35,1.0,56.25,5.6000000000000085,77.85000000000001,0,under med
523.0,2.41,1.0,63.75,5.625,90.375,0,over med
1032.0,5.65,1.0,112.5,10.199999999999989,146.7,0,over med
812.0,2.67,1.0,90.0,13.5,103.5,0,low
682.0,3.38,1.0,75.0,30.69999999999999,131.7,1,high
265.0,1.22,1.0,37.5,27.0,70.5,1,low
1076.0,2.99,1.0,93.75,13.5,107.25,0,low
513.0,4.41,1.0,75.0,9.75,84.75,0,low
757.0,3.06,1.0,75.0,14.0,150.0,0,high
444.0,1.63,1.0,52.5,5.699999999999989,70.19999999999999,0,under med
1265.0,11.91,1.0,172.5,26.44999999999999,238.95,1,high
1007.0,5.78,1.0,112.5,13.0,139.5,0,under med
1012.0,3.2,2.0,90.0,5.799999999999997,124.8,0,high
648.0,3.22,1.0,71.25,6.375,92.625,0,under med
886.0,6.6,1.0,105.0,26.625,131.625,1,low
650.0,1.93,1.0,63.75,13.5,92.25,0,under med
458.0,1.9,1.0,52.5,6.0,58.5,0,low
713.0,6.04,1.0,93.75,9.75,103.5,0,low
1147.0,4.02,0.0,101.25,26.5,159.75,1,high
1071.0,4.2,1.0,101.25,26.200000000000017,153.45000000000002,1,high
305.0,2.08,1.0,45.0,13.199999999999989,70.19999999999999,0,under med
390.0,1.95,1.0,48.75,5.649999999999992,68.39999999999999,0,under med
331.0,1.72,1.0,45.0,6.200000000000003,61.2,0,under med
805.0,3.7,1.0,82.5,26.724999999999994,123.225,1,under med
613.0,2.22,1.0,63.75,6.0,69.75,0,low
524.0,2.69,1.0,60.0,13.875,91.875,0,over med
1332.0,11.91,1.0,168.75,32.0,240.75,0,high
1872.0,7.56,1.0,157.5,9.75,233.25,0,high
1036.0,6.68,1.0,112.5,29.94999999999999,171.45,1,high
567.0,1.63,1.0,56.25,6.450000000000003,74.7,0,under med
890.0,8.42,1.0,131.25,33.94999999999999,190.2,1,over med
796.0,3.59,1.0,78.75,13.599999999999994,115.35,0,over med
352.0,1.48,1.0,45.0,9.75,54.75,0,low
130.0,1.4,1.0,33.75,9.900000000000006,43.650000000000006,0,low
863.0,5.23,1.0,91.875,22.5,123.375,1,low
462.0,1.61,1.0,52.5,13.5,66.0,0,low
604.0,2.24,1.0,63.75,6.399999999999992,87.14999999999999,0,over med
693.0,6.28,1.0,101.25,6.0,107.25,0,low
176.0,0.77,1.0,30.0,6.0,45.0,0,low
918.0,11.38,1.0,157.5,9.599999999999994,209.1,0,high
1034.0,9.98,1.0,153.75,30.19999999999999,220.95,1,high
3021.0,11.27,1.0,240.0,26.125,304.125,1,high
1439.0,13.81,1.0,195.0,33.94999999999999,274.95,1,high
744.0,2.45,1.0,71.25,6.0,77.25,0,low
585.0,6.68,1.0,105.0,30.19999999999999,169.2,1,high
1051.0,4.35,1.0,101.25,34.125,150.375,1,under med
1099.0,8.8,1.0,135.0,29.875,202.875,1,high
1206.0,11.31,1.0,172.5,26.44999999999999,238.95,1,high
491.0,1.74,1.0,52.5,13.700000000000005,79.2,0,under med
2535.0,29.66,1.0,416.25,6.450000000000102,506.7000000000001,0,high
433.0,2.24,1.0,56.25,6.5,84.75,0,over med
792.0,2.24,1.0,71.25,26.200000000000003,117.45,1,over med
2533.0,13.74,1.0,247.5,27.125,326.625,1,high
832.0,5.91,5.0,101.25,27.125,150.375,1,over med
1215.0,5.05,1.0,112.5,26.450000000000017,166.95000000000002,1,high
1603.0,9.27,5.0,153.75,75.64999999999998,275.4,1,high
844.0,3.23,1.0,82.5,9.75,107.25,0,under med
3436.0,30.18,1.0,390.0,76.15000000000009,582.1500000000001,1,high
588.0,2.41,1.0,0.0,0.0,0.0,0,low
919.0,15.9,1.0,206.25,9.75,270.0,0,high
878.0,10.94,1.0,157.5,54.650000000000034,255.15000000000003,0,high
701.0,3.8,1.0,78.75,33.69999999999999,135.45,1,over med
927.0,2.91,1.0,82.5,26.450000000000017,130.95000000000002,1,over med
312.0,2.25,1.0,48.75,5.950000000000003,65.7,0,under med
1217.0,5.39,1.0,112.5,30.375,142.875,1,low
987.0,3.86,1.0,93.75,34.375,139.125,1,under med
763.0,6.47,1.0,105.0,13.200000000000015,142.20000000000002,0,over med
80.0,0.35,1.0,90.0,2.700000000000003,110.7,0,over med
398.0,2.01,1.0,52.5,13.700000000000005,79.2,0,under med
1122.0,5.76,1.0,108.75,26.375,154.125,1,over med
847.0,7.56,2.0,120.0,26.625,146.625,1,low
27.0,0.13,1.0,18.75,6.0,24.75,0,low
545.0,2.77,1.0,60.0,9.75,69.75,0,low
1070.0,12.68,1.0,183.75,5.5,227.25,0,high
449.0,2.64,2.0,56.25,5.674999999999997,80.925,0,over med
1094.0,10.28,2.0,157.5,30.32499999999999,234.825,1,high
315.0,1.5,2.0,45.0,5.75,63.75,0,under med
234.0,1.27,1.0,37.5,13.700000000000005,61.2,0,under med
1114.0,4.68,1.0,101.25,5.900000000000006,120.15,0,under med
1373.0,9.54,1.0,153.75,5.949999999999989,191.7,0,high
606.0,2.9,1.0,67.5,6.0,73.5,0,low
566.0,2.41,1.0,60.0,5.799999999999997,85.8,0,over med
1317.0,6.39,1.0,123.75,6.400000000000006,162.15,0,high
1066.0,6.26,2.0,187.5,2.6500000000000057,237.15,0,high
603.0,6.36,1.0,101.25,6.0,197.25,0,high
4627.0,21.52,2.0,487.5,2.200000000000045,587.7,0,high
471.0,2.54,1.0,56.25,33.7,112.95,1,over med
564.0,4.06,4.0,71.25,55.125,141.375,0,under med
1268.0,9.5,1.0,157.5,26.125,221.625,1,high
1552.0,9.33,1.0,165.0,26.94999999999999,229.95,1,high
1105.0,4.83,2.0,105.0,6.0,111.0,0,low
794.0,4.17,2.0,82.5,26.450000000000017,130.95000000000002,1,over med
481.0,2.04,3.0,56.25,9.75,66.0,0,low
1459.0,13.05,1.0,195.0,30.450000000000045,270.45000000000005,1,high
477.0,1.43,1.0,52.5,5.699999999999989,70.19999999999999,0,under med
1246.0,4.35,1.0,108.75,34.125,157.875,1,under med
1388.0,11.56,1.0,172.5,13.25,210.75,0,over med
541.0,3.69,1.0,71.25,30.700000000000017,121.95000000000002,1,over med
1076.0,10.61,5.0,161.25,26.19999999999999,225.45,1,high
815.0,2.3,1.0,75.0,6.25,101.25,0,over med
338.0,1.34,1.0,41.25,9.85,56.1,0,low
163.0,1.32,2.0,33.75,5.924999999999997,51.675,0,under med
553.0,3.09,1.0,63.75,34.575,122.325,1,over med
1442.0,6.44,2.0,450.0,72.39999999999998,626.4,1,high
307.0,1.59,1.0,41.25,13.5,69.75,0,under med
657.0,2.57,0.0,63.75,5.875,83.625,0,under med
2066.0,21.9,4.0,300.0,2.25,347.25,0,high
1609.0,17.03,1.0,240.0,30.44999999999999,324.45,1,high
504.0,2.09,1.0,56.25,6.000000000000007,62.25000000000001,0,low
867.0,6.0,1.0,105.0,30.375,135.375,1,low
195.0,1.03,1.0,33.75,5.75,52.5,0,under med
497.0,2.43,1.0,56.25,34.2,108.45,1,over med
499.0,2.19,1.0,56.25,9.950000000000005,79.2,0,under med
687.0,7.89,1.0,116.25,30.625,175.875,1,high
557.0,2.83,6.0,63.75,26.700000000000003,108.45,1,over med
935.0,3.2,1.0,90.0,6.200000000000003,115.2,0,over med
574.0,3.12,1.0,67.5,26.450000000000003,112.95,1,over med
84194.0,2.49,1.0,52.5,13.700000000000005,79.2,0,under med
403.0,2.0,1.0,48.75,13.950000000000005,74.7,0,under med
803.0,3.32,2.0,78.75,9.450000000000005,106.2,0,over med
798.0,1.48,1.0,67.5,5.700000000000003,88.2,0,under med
1925.0,5.47,2.0,161.25,6.0,167.25,0,low
1029.0,2.11,6.0,63.75,5.924999999999997,90.675,0,over med
869.0,5.34,1.0,101.25,6.449999999999989,128.7,0,over med
510.0,2.45,1.0,60.0,9.75,69.75,0,low
2709.0,9.5,1.0,213.75,9.75,223.5,0,low
1978.0,19.75,2.0,281.25,6.0,302.25,0,under med
828.0,3.7,1.0,82.5,5.700000000000003,106.2,0,over med
961.0,3.7,0.0,90.0,13.5,118.5,0,under med
1185.0,6.28,1.0,116.25,26.19999999999999,171.45,1,high
751.0,4.73,1.0,86.25,6.450000000000003,110.7,0,over med
237.0,1.01,1.0,33.75,6.0,39.75,0,low
217.0,1.22,1.0,33.75,6.0,54.75,0,under med
481.0,2.43,1.0,56.25,6.450000000000003,74.7,0,under med
375.0,1.88,6.0,48.75,14.0,84.75,0,over med
471.0,2.75,1.0,60.0,6.0,81.0,0,under med
1127.0,5.36,1.0,108.75,5.949999999999989,137.7,0,over med
816.0,7.03,1.0,108.75,26.625,150.375,1,under med
809.0,4.09,1.0,86.25,6.099999999999994,115.35,0,over med
1139.0,4.83,1.0,101.25,34.125,135.375,1,low
1551.0,9.5,1.0,165.0,26.875,229.875,1,high
426.0,2.35,3.0,52.5,5.699999999999989,70.19999999999999,0,under med
3028.0,7.4,1.0,236.25,6.0,272.25,0,high
832.0,3.36,1.0,82.5,13.5,96.0,0,low
739.0,2.91,1.0,71.25,6.450000000000003,92.7,0,under med
1181.0,5.63,1.0,116.25,30.625,175.875,1,high
1956.0,15.74,1.0,251.25,30.825000000000102,366.0750000000001,1,high
1570.0,21.66,1.0,288.75,9.75,298.5,0,low
662.0,4.18,1.0,78.75,9.450000000000005,106.2,0,over med
487.0,3.7,1.0,67.5,26.625,94.125,1,low
164.0,0.74,1.0,30.0,9.525,42.525,0,low
514.0,3.7,1.0,63.75,9.375,88.125,0,under med
418.0,1.83,1.0,48.75,13.500000000000009,62.25000000000001,0,low
751.0,3.56,1.0,78.75,6.150000000000006,105.9,0,over med
1949.0,17.04,1.0,375.0,2.25,377.25,0,low
327.0,2.14,1.0,45.0,13.5,58.5,0,low
367.0,2.46,1.0,52.5,5.625,73.125,0,under med
544.0,2.66,1.0,63.75,6.0,69.75,0,low
974.0,4.83,1.0,101.25,26.125,153.375,1,high
443.0,4.09,1.0,67.5,29.950000000000003,117.45,1,over med
613.0,2.56,2.0,63.75,10.125,91.875,0,over med
670.0,3.07,5.0,71.25,6.0,77.25,0,low
317.0,2.0,1.0,45.0,26.625,86.625,1,under med
1652.0,10.04,1.0,187.5,6.0,193.5,0,low
1308.0,5.39,1.0,120.0,6.0,126.0,0,low
404.0,1.45,1.0,48.75,33.75,103.5,1,over med
1120.0,5.23,5.0,108.75,34.625,165.375,1,over med
386.0,2.43,1.0,52.5,5.75,77.25,0,over med
203.0,0.64,1.0,33.75,6.0,39.75,0,low
208.0,1.22,1.0,33.75,13.5,47.25,0,low
624.0,3.7,0.0,75.0,6.125,97.125,0,under med
386.0,1.32,1.0,45.0,10.174999999999995,71.175,0,under med
1003.0,4.68,1.0,93.75,13.349999999999994,134.1,0,high
605.0,2.74,1.0,67.5,6.0,73.5,0,low
562.0,2.22,2.0,60.0,9.700000000000005,83.7,0,under med
590.0,3.32,1.0,71.25,6.450000000000003,92.7,0,under med
304.0,1.77,1.0,45.0,9.700000000000005,65.7,0,under med
611.0,2.25,2.0,63.75,13.875,92.625,0,under med
723.0,4.55,1.0,82.5,26.450000000000017,130.95000000000002,1,over med
1551.0,7.48,1.0,146.25,26.625,187.875,1,under med
2656.0,12.83,1.0,266.25,75.75,375.0,1,high
772.0,3.23,1.0,78.75,6.0,84.75,0,low
1467.0,3.96,1.0,116.25,6.224999999999994,134.475,0,under med
1917.0,29.98,1.0,390.0,55.14999999999998,534.15,0,high
1126.0,9.7,2.0,153.75,9.449999999999989,196.2,0,high
1255.0,12.34,1.0,187.5,55.125,257.625,0,under med
856.0,3.01,2.0,78.75,26.700000000000003,126.45,1,over med
1046.0,6.76,2.0,116.25,9.875,151.125,0,over med
1149.0,6.76,1.0,131.25,26.375,176.625,1,over med
1105.0,10.22,1.0,150.0,26.94999999999999,211.95,1,high
467.0,4.84,1.0,78.75,9.450000000000005,106.2,0,over med
1046.0,5.54,1.0,105.0,33.95000000000002,166.95000000000002,1,high
423.0,2.3,2.0,52.5,26.425,98.925,1,over med
1135.0,4.55,1.0,105.0,26.94999999999999,157.95,1,high
1052.0,8.37,1.0,138.75,30.375,169.125,1,low
414.0,1.95,1.0,48.75,26.700000000000003,90.45,1,under med
1358.0,4.59,1.0,120.0,26.950000000000017,175.95000000000002,1,high
1221.0,4.78,1.0,116.25,34.375,176.625,1,high
1293.0,8.38,1.0,142.5,13.699999999999989,187.2,0,high
1752.0,8.69,1.0,157.5,26.67500000000001,230.175,1,high
1045.0,3.8,1.0,90.0,26.625,116.625,1,low
1143.0,4.33,1.0,105.0,5.75,138.75,0,high
1243.0,12.01,1.0,176.25,5.5,219.75,0,high
1201.0,3.11,1.0,101.25,26.200000000000017,153.45000000000002,1,high
1461.0,6.79,1.0,131.25,34.19999999999999,198.45,1,high
863.0,10.83,1.0,157.5,54.875,276.375,0,high
659.0,1.3,1.0,60.0,6.0,66.0,0,low
581.0,2.51,1.0,60.0,6.200000000000003,79.2,0,under med
910.0,3.51,1.0,86.25,26.19999999999999,135.45,1,over med
890.0,6.79,1.0,116.25,34.19999999999999,180.45,1,high
1457.0,4.91,1.0,112.5,2.25,114.75,0,low
1108.0,2.82,1.0,93.75,26.700000000000017,144.45000000000002,1,over med
31.0,0.9,1.0,75.0,2.700000000000003,92.7,0,under med
525.0,2.75,1.0,63.75,9.75,73.5,0,low
595.0,5.31,1.0,86.25,13.5,144.75,0,high
402.0,1.51,2.0,48.75,9.300000000000011,76.05000000000001,0,over med
501.0,2.82,1.0,60.0,6.5,88.5,0,over med
1188.0,14.27,1.0,191.25,9.949999999999989,241.2,0,high
267.0,1.69,1.0,41.25,34.125,90.375,1,under med
1386.0,8.98,1.0,150.0,30.44999999999999,216.45,1,high
1044.0,4.33,1.0,97.5,26.875,135.375,1,under med
1630.0,8.13,1.0,153.75,26.69999999999999,216.45,1,high
299.0,1.11,1.0,41.25,6.174999999999997,61.425,0,under med
1368.0,4.68,1.0,120.0,26.325000000000017,161.32500000000002,1,under med
11.0,0.37,2.0,450.0,2.700000000000045,542.7,0,high
1594.0,8.53,1.0,157.5,26.44999999999999,220.95,1,high
1680.0,4.47,1.0,135.0,6.199999999999989,169.2,0,high
992.0,3.44,2.0,90.0,13.5,103.5,0,low
1433.0,4.96,1.0,120.0,26.325000000000017,161.32500000000002,1,under med
1326.0,3.77,1.0,108.75,5.949999999999989,137.7,0,over med
857.0,8.37,1.0,127.5,30.375,172.875,1,under med
329.0,1.34,5.0,41.25,9.950000000000005,61.2,0,under med
6153.0,40.27,1.0,667.5,6.0,673.5,0,low
711.0,4.8,1.0,82.5,10.200000000000005,110.7,0,over med
655.0,2.01,1.0,60.0,6.0,66.0,0,low
648.0,4.26,1.0,82.5,34.44999999999999,139.95,1,over med
460.0,4.38,1.0,71.25,30.375,116.625,1,under med
227.0,2.22,1.0,45.0,26.35000000000001,82.35000000000001,1,under med
511.0,2.45,1.0,63.75,9.450000000000005,88.2,0,under med
767.0,4.52,1.0,82.5,5.549999999999997,115.05,0,high
782.0,2.57,1.0,75.0,5.5,88.5,0,low
355.0,1.9,2.0,48.75,9.75,58.5,0,low
1058.0,5.89,1.0,123.75,26.625,165.375,1,under med
390.0,2.29,1.0,52.5,5.699999999999989,70.19999999999999,0,under med
1011.0,6.74,2.0,120.0,6.199999999999989,151.2,0,over med
1904.0,7.21,1.0,165.0,26.625,221.625,1,high
827.0,3.51,1.0,78.75,13.5,107.25,0,under med
1798.0,30.56,1.0,390.0,55.125,445.125,0,low
52.0,0.11,1.0,90.0,2.3499999999999943,115.35,0,over med
