customer_id,wealth_segment,deceased_indicator,owns_car,property_valuation
2484,Mass Customer,N,Yes,8
2485,Mass Customer,N,Yes,9
2486,Mass Customer,N,Yes,10
2487,Affluent Customer,N,Yes,7
2488,Mass Customer,N,Yes,9
2489,Mass Customer,N,No,11
2490,Mass Customer,N,Yes,9
2491,Mass Customer,N,No,8
2492,High Net Worth,N,No,7
2493,Mass Customer,N,Yes,9
2494,High Net Worth,N,No,11
2495,Affluent Customer,N,No,7
2496,Mass Customer,N,Yes,6
2497,Affluent Customer,N,No,9
2498,High Net Worth,N,No,9
2499,Mass Customer,N,No,7
2500,High Net Worth,N,Yes,9
2501,Mass Customer,N,Yes,11
2502,Mass Customer,N,Yes,11
2503,Affluent Customer,N,Yes,1
2504,Mass Customer,N,No,8
2505,High Net Worth,N,No,2
2506,Affluent Customer,N,No,4
2507,Affluent Customer,N,Yes,11
2508,Mass Customer,N,No,6
2509,Mass Customer,N,No,12
2510,Mass Customer,N,Yes,10
2511,Mass Customer,N,Yes,10
2512,High Net Worth,N,Yes,5
2513,Mass Customer,N,No,6
2514,High Net Worth,N,Yes,10
2515,Affluent Customer,N,Yes,2
2516,Mass Customer,N,No,6
2517,Mass Customer,N,Yes,7
2518,Mass Customer,N,Yes,9
2519,Mass Customer,N,Yes,4
2520,Affluent Customer,N,Yes,10
2521,High Net Worth,N,Yes,2
2522,High Net Worth,N,No,9
2523,Mass Customer,N,Yes,2
2524,Mass Customer,N,Yes,7
2525,Mass Customer,N,No,7
2526,Mass Customer,N,No,8
2527,Affluent Customer,N,Yes,5
2528,Affluent Customer,N,No,11
2529,High Net Worth,N,Yes,8
2530,Mass Customer,N,Yes,3
2531,High Net Worth,N,Yes,4
2532,Mass Customer,N,No,7
2533,Affluent Customer,N,Yes,11
2534,Affluent Customer,N,Yes,10
2535,Affluent Customer,N,No,7
2536,Mass Customer,N,Yes,7
2537,Affluent Customer,N,Yes,10
2538,High Net Worth,N,Yes,8
2539,Affluent Customer,N,Yes,10
2540,Mass Customer,N,Yes,7
2541,High Net Worth,N,Yes,2
2542,Affluent Customer,N,Yes,5
2543,Affluent Customer,N,No,4
2544,Mass Customer,N,Yes,7
2545,Mass Customer,N,Yes,9
2546,High Net Worth,N,No,6
2547,Mass Customer,N,Yes,8
2548,Mass Customer,N,No,9
2549,Mass Customer,N,Yes,7
2550,Mass Customer,N,Yes,3
2551,Mass Customer,N,No,7
2552,Affluent Customer,N,Yes,2
2553,High Net Worth,N,Yes,8
2554,High Net Worth,N,No,9
2555,Affluent Customer,N,No,2
2556,Mass Customer,N,Yes,8
2557,Mass Customer,N,No,1
2558,High Net Worth,N,Yes,5
2559,High Net Worth,N,No,11
2560,Mass Customer,N,No,11
2561,High Net Worth,N,Yes,11
2562,Mass Customer,N,No,8
2563,Mass Customer,N,Yes,5
2564,Mass Customer,N,No,5
2565,Affluent Customer,N,Yes,10
2566,Affluent Customer,N,Yes,3
2567,Mass Customer,N,No,11
2568,Mass Customer,N,No,10
2569,Mass Customer,N,No,9
2570,Mass Customer,N,Yes,3
2571,Affluent Customer,N,Yes,9
2572,Mass Customer,N,No,7
2573,Mass Customer,N,No,11
2574,Mass Customer,N,No,7
2575,High Net Worth,N,Yes,9
2576,Mass Customer,N,No,1
2577,Mass Customer,N,Yes,11
2578,High Net Worth,N,No,7
2579,Mass Customer,N,No,8
2580,Mass Customer,N,Yes,9
2581,Affluent Customer,N,Yes,7
2582,Mass Customer,N,No,8
2583,Mass Customer,N,No,5
2584,High Net Worth,N,No,10
2585,Affluent Customer,N,No,10
2586,Mass Customer,N,Yes,11
2587,Affluent Customer,N,No,12
2588,High Net Worth,N,No,5
2589,High Net Worth,N,No,4
2590,Affluent Customer,N,Yes,9
2591,High Net Worth,N,No,6
2592,Mass Customer,N,Yes,7
2593,Affluent Customer,N,No,10
2594,Mass Customer,N,No,8
2595,Affluent Customer,N,Yes,9
2596,Affluent Customer,N,Yes,9
2597,High Net Worth,N,Yes,7
2598,Affluent Customer,N,No,12
2599,Mass Customer,N,No,11
2600,Mass Customer,N,Yes,9
2601,Affluent Customer,N,No,1
2602,Mass Customer,N,No,10
2603,High Net Worth,N,No,10
2604,Mass Customer,N,Yes,12
2605,High Net Worth,N,Yes,6
2606,High Net Worth,N,No,7
2607,Affluent Customer,N,Yes,10
2608,Affluent Customer,N,Yes,9
2609,Mass Customer,N,Yes,11
2610,Mass Customer,N,No,7
2611,Affluent Customer,N,No,7
2612,Affluent Customer,N,No,9
2613,Mass Customer,N,Yes,9
2614,High Net Worth,N,No,8
2615,Mass Customer,N,Yes,3
2616,High Net Worth,N,Yes,10
2617,High Net Worth,N,No,7
2618,Mass Customer,N,No,1
2619,High Net Worth,N,Yes,7
2620,Mass Customer,N,No,7
2621,High Net Worth,N,No,6
2622,Mass Customer,N,No,5
2623,Mass Customer,N,Yes,7
2624,Mass Customer,N,Yes,7
2625,Affluent Customer,N,Yes,9
2626,Affluent Customer,N,Yes,5
2627,Mass Customer,N,Yes,8
2628,Affluent Customer,N,No,9
2629,High Net Worth,N,No,1
2630,Mass Customer,N,No,12
2631,Mass Customer,N,Yes,8
2632,Mass Customer,N,No,10
2633,Mass Customer,N,Yes,10
2634,High Net Worth,N,No,11
2635,Mass Customer,N,No,6
2636,High Net Worth,N,Yes,10
2637,Mass Customer,N,Yes,12
2638,Mass Customer,N,Yes,5
2639,Mass Customer,N,Yes,5
2640,Affluent Customer,N,No,7
2641,Mass Customer,N,Yes,12
2642,High Net Worth,N,No,1
2643,Affluent Customer,N,No,7
2644,Mass Customer,N,No,5
2645,High Net Worth,N,Yes,10
2646,Mass Customer,N,Yes,8
2647,High Net Worth,N,No,6
2648,Affluent Customer,N,No,10
2649,Affluent Customer,N,Yes,8
2650,Affluent Customer,N,Yes,10
2651,Mass Customer,N,Yes,3
2652,Affluent Customer,N,Yes,10
2653,Affluent Customer,N,No,5
2654,Mass Customer,N,No,9
2655,Mass Customer,N,No,4
2656,Mass Customer,N,Yes,8
2657,Mass Customer,N,No,7
2658,Mass Customer,N,Yes,2
2659,High Net Worth,N,Yes,8
2660,High Net Worth,N,Yes,10
2661,High Net Worth,N,Yes,8
2662,Mass Customer,N,Yes,8
2663,Mass Customer,N,Yes,10
2664,Mass Customer,N,No,8
2665,Mass Customer,N,Yes,2
2666,Mass Customer,N,No,3
2667,Affluent Customer,N,Yes,2
2668,Mass Customer,N,No,12
2669,Affluent Customer,N,No,5
2670,High Net Worth,N,Yes,7
2671,Mass Customer,N,No,7
2672,Affluent Customer,N,No,3
2673,Mass Customer,N,Yes,12
2674,High Net Worth,N,No,11
2675,Mass Customer,N,No,8
2676,Mass Customer,N,Yes,11
2677,Mass Customer,N,No,8
2678,Mass Customer,N,No,5
2679,High Net Worth,N,No,8
2680,Mass Customer,N,Yes,2
2681,Affluent Customer,N,Yes,8
2682,High Net Worth,N,Yes,8
2683,Affluent Customer,N,Yes,10
2684,Mass Customer,N,Yes,4
2685,Mass Customer,N,No,2
2686,Affluent Customer,N,No,9
2687,High Net Worth,N,Yes,6
2688,Mass Customer,N,No,7
2689,Mass Customer,N,No,7
2690,Affluent Customer,N,Yes,3
2691,Mass Customer,N,No,12
2692,High Net Worth,N,Yes,8
2693,High Net Worth,N,Yes,12
2694,Mass Customer,N,No,8
2695,Mass Customer,N,Yes,7
2696,Mass Customer,N,Yes,8
2697,High Net Worth,N,No,4
2698,High Net Worth,N,No,9
2699,Affluent Customer,N,Yes,7
2700,Mass Customer,N,No,5
2701,Affluent Customer,N,Yes,2
2702,Affluent Customer,N,Yes,12
2703,Affluent Customer,N,Yes,8
2704,Affluent Customer,N,Yes,6
2705,Mass Customer,N,No,1
2706,Affluent Customer,N,No,3
2707,High Net Worth,N,Yes,11
2708,Mass Customer,N,Yes,7
2709,High Net Worth,N,No,11
2710,Mass Customer,N,No,4
2711,Affluent Customer,N,No,11
2712,High Net Worth,N,Yes,11
2713,Affluent Customer,N,Yes,5
2714,High Net Worth,N,Yes,9
2715,Affluent Customer,N,No,4
2716,Mass Customer,N,No,12
2717,Mass Customer,N,No,10
2718,High Net Worth,N,Yes,10
2719,Affluent Customer,N,Yes,9
2720,High Net Worth,N,No,6
2721,Mass Customer,N,Yes,7
2722,Mass Customer,N,No,7
2723,Mass Customer,N,Yes,6
2724,Mass Customer,N,No,11
2725,Affluent Customer,N,No,5
2726,Affluent Customer,N,No,7
2727,High Net Worth,N,Yes,10
2728,High Net Worth,N,No,9
2729,Mass Customer,N,Yes,2
2730,Mass Customer,N,No,8
2731,Mass Customer,N,Yes,5
2732,Mass Customer,N,No,11
2733,Mass Customer,N,Yes,8
2734,High Net Worth,N,No,9
2735,High Net Worth,N,Yes,12
2736,Affluent Customer,N,Yes,7
2737,Mass Customer,N,Yes,2
2738,Mass Customer,N,No,8
2739,High Net Worth,N,Yes,11
2740,Affluent Customer,N,Yes,1
2741,High Net Worth,N,No,8
2742,High Net Worth,N,Yes,8
2743,High Net Worth,N,Yes,9
2744,Mass Customer,N,No,11
2745,Mass Customer,N,Yes,10
2746,High Net Worth,N,Yes,10
2747,Affluent Customer,N,No,7
2748,Mass Customer,N,No,8
2749,Mass Customer,N,No,9
2750,High Net Worth,N,No,7
2751,High Net Worth,N,Yes,6
2752,Affluent Customer,N,Yes,9
2753,Mass Customer,N,Yes,8
2754,Mass Customer,N,No,9
2755,Mass Customer,N,Yes,3
2756,Mass Customer,N,No,3
2757,Affluent Customer,N,No,9
2758,Affluent Customer,N,No,7
2759,Affluent Customer,N,Yes,10
2760,Mass Customer,N,No,1
2761,Mass Customer,N,No,8
2762,Mass Customer,N,No,9
2763,Mass Customer,N,Yes,10
2764,Mass Customer,N,Yes,12
2765,Mass Customer,N,Yes,11
2766,High Net Worth,N,Yes,6
2767,High Net Worth,N,No,4
2768,Mass Customer,N,No,9
2769,Affluent Customer,N,Yes,7
2770,High Net Worth,N,Yes,1
2771,Affluent Customer,N,Yes,8
2772,Affluent Customer,N,Yes,7
2773,Mass Customer,N,Yes,8
2774,Mass Customer,N,No,5
2775,Mass Customer,N,Yes,7
2776,Mass Customer,N,No,2
2777,Mass Customer,N,Yes,7
2778,Mass Customer,N,No,8
2779,Affluent Customer,N,Yes,9
2780,Affluent Customer,N,Yes,7
2781,Affluent Customer,N,Yes,6
2782,Mass Customer,N,No,9
2783,Affluent Customer,N,Yes,9
2784,Mass Customer,N,No,10
2785,Mass Customer,N,No,11
2786,Mass Customer,N,Yes,8
2787,Affluent Customer,N,Yes,8
2788,Affluent Customer,N,No,9
2789,Affluent Customer,N,Yes,8
2790,High Net Worth,N,Yes,8
2791,Mass Customer,N,No,3
2792,Mass Customer,N,Yes,2
2793,Affluent Customer,N,Yes,7
2794,Mass Customer,N,Yes,5
2795,Mass Customer,N,No,9
2796,Mass Customer,N,No,5
2797,Mass Customer,N,Yes,3
2798,High Net Worth,N,Yes,1
2799,Mass Customer,N,Yes,6
2800,Mass Customer,N,No,8
2801,Mass Customer,N,No,7
2802,Mass Customer,N,No,5
2803,Mass Customer,N,Yes,6
2804,Mass Customer,N,Yes,9
2805,High Net Worth,N,No,12
2806,Mass Customer,N,Yes,8
2807,Mass Customer,N,Yes,9
2808,Mass Customer,N,Yes,10
2809,Mass Customer,N,No,9
2810,Mass Customer,N,Yes,6
2811,Mass Customer,N,No,5
2812,High Net Worth,N,Yes,9
2813,Mass Customer,N,Yes,10
2814,High Net Worth,N,Yes,4
2815,Mass Customer,N,No,10
2816,Mass Customer,N,Yes,8
2817,Affluent Customer,N,Yes,11
2818,Affluent Customer,N,No,12
2819,Affluent Customer,N,No,6
2820,Affluent Customer,N,Yes,10
2821,Affluent Customer,N,No,9
2822,Mass Customer,N,No,10
2823,Mass Customer,N,No,11
2824,Affluent Customer,N,No,10
2825,Affluent Customer,N,Yes,8
2826,Mass Customer,N,No,10
2827,High Net Worth,N,No,12
2828,High Net Worth,N,Yes,8
2829,High Net Worth,N,No,4
2830,High Net Worth,N,No,7
2831,Mass Customer,N,Yes,8
2832,Mass Customer,N,Yes,9
2833,Mass Customer,N,Yes,8
2834,Affluent Customer,N,No,8
2835,Affluent Customer,N,No,7
2836,Mass Customer,N,No,3
2837,Mass Customer,N,No,7
2838,High Net Worth,N,No,12
2839,Mass Customer,N,No,8
2840,Mass Customer,N,Yes,7
2841,Mass Customer,N,No,7
2842,Mass Customer,N,No,10
2843,Affluent Customer,N,Yes,9
2844,Mass Customer,N,Yes,12
2845,Mass Customer,N,No,8
2846,Mass Customer,N,No,9
2847,Mass Customer,N,No,8
2848,Mass Customer,N,Yes,9
2849,High Net Worth,N,Yes,10
2850,Mass Customer,N,Yes,4
2851,Affluent Customer,N,Yes,10
2852,High Net Worth,N,Yes,10
2853,High Net Worth,N,Yes,6
2854,High Net Worth,N,Yes,10
2855,Mass Customer,N,Yes,7
2856,Mass Customer,N,Yes,7
2857,Mass Customer,N,Yes,9
2858,Mass Customer,N,Yes,10
2859,High Net Worth,N,No,3
2860,Mass Customer,N,No,6
2861,Mass Customer,N,Yes,9
2862,Mass Customer,N,No,7
2863,Mass Customer,N,No,6
2864,Mass Customer,N,No,10
2865,High Net Worth,N,No,9
2866,High Net Worth,N,No,7
2867,High Net Worth,N,No,12
2868,High Net Worth,N,No,8
2869,Affluent Customer,N,No,8
2870,Mass Customer,N,No,7
2871,High Net Worth,N,Yes,9
2872,Affluent Customer,N,Yes,10
2873,Mass Customer,N,No,5
2874,Affluent Customer,N,No,6
2875,High Net Worth,N,No,9
2876,High Net Worth,N,No,9
2877,Affluent Customer,N,Yes,11
2878,Mass Customer,N,Yes,3
2879,Mass Customer,N,Yes,8
2880,Mass Customer,N,No,9
2881,Affluent Customer,N,Yes,8
2882,Mass Customer,N,No,11
2883,Mass Customer,N,Yes,10
2884,Mass Customer,N,No,7
2885,Mass Customer,N,Yes,5
2886,Mass Customer,N,No,11
2887,High Net Worth,N,Yes,11
2888,High Net Worth,N,Yes,7
2889,Mass Customer,N,Yes,8
2890,Affluent Customer,N,Yes,4
2891,High Net Worth,N,Yes,9
2892,Affluent Customer,N,Yes,4
2893,Mass Customer,N,No,10
2894,Mass Customer,N,Yes,7
2895,Mass Customer,N,Yes,1
2896,Mass Customer,N,Yes,7
2897,Affluent Customer,N,No,3
2898,Affluent Customer,N,Yes,9
2899,High Net Worth,N,No,8
2900,Mass Customer,N,Yes,9
2901,Mass Customer,N,Yes,5
2902,Mass Customer,N,Yes,4
2903,Affluent Customer,N,Yes,10
2904,High Net Worth,N,Yes,8
2905,Mass Customer,N,No,9
2906,Mass Customer,N,Yes,10
2907,High Net Worth,N,No,10
2908,Affluent Customer,N,Yes,11
2909,High Net Worth,N,No,5
2910,Mass Customer,N,Yes,9
2911,Mass Customer,N,No,4
2912,High Net Worth,N,No,8
2913,Affluent Customer,N,Yes,6
2914,Affluent Customer,N,Yes,8
2915,Mass Customer,N,No,9
2916,Affluent Customer,N,Yes,8
2917,Affluent Customer,N,No,9
2918,Mass Customer,N,Yes,4
2919,High Net Worth,N,Yes,2
2920,Mass Customer,N,Yes,10
2921,Mass Customer,N,No,8
2922,Affluent Customer,N,Yes,12
2923,Affluent Customer,N,Yes,11
2924,Mass Customer,N,Yes,10
2925,Affluent Customer,N,Yes,3
2926,High Net Worth,N,No,10
2927,Affluent Customer,N,Yes,5
2928,Mass Customer,N,No,3
2929,Mass Customer,N,No,5
2930,Mass Customer,N,No,2
2931,Mass Customer,N,Yes,9
2932,Mass Customer,N,No,10
2933,Affluent Customer,N,Yes,8
2934,Mass Customer,N,Yes,7
2935,Mass Customer,N,No,9
2936,Mass Customer,N,Yes,3
2937,Mass Customer,N,No,1
2938,Affluent Customer,N,No,5
2939,Mass Customer,N,Yes,3
2940,Affluent Customer,N,Yes,10
2941,Mass Customer,N,No,9
2942,High Net Worth,N,No,10
2943,High Net Worth,N,No,3
2944,Affluent Customer,N,No,9
2945,Mass Customer,N,No,5
2946,Mass Customer,N,Yes,6
2947,Mass Customer,N,No,8
2948,Mass Customer,N,Yes,10
2949,Mass Customer,N,No,7
2950,Mass Customer,N,Yes,8
2951,High Net Worth,N,No,9
2952,High Net Worth,N,Yes,9
2953,High Net Worth,N,Yes,8
2954,Mass Customer,N,No,8
2955,High Net Worth,N,No,5
2956,Mass Customer,N,Yes,4
2957,Affluent Customer,N,No,8
2958,Affluent Customer,N,Yes,11
2959,Mass Customer,N,Yes,10
2960,Mass Customer,N,Yes,10
2961,Mass Customer,N,Yes,5
2962,Mass Customer,N,No,9
2963,Affluent Customer,N,Yes,3
2964,Mass Customer,N,Yes,8
2965,High Net Worth,N,No,9
2966,Mass Customer,N,Yes,8
2967,Affluent Customer,N,Yes,12
2968,High Net Worth,N,No,9
2969,Mass Customer,N,Yes,11
2970,Mass Customer,N,No,7
2971,High Net Worth,N,Yes,9
2972,High Net Worth,N,No,9
2973,High Net Worth,N,No,4
2974,High Net Worth,N,No,9
2975,Mass Customer,N,No,6
2976,Mass Customer,N,Yes,6
2977,Affluent Customer,N,No,9
2978,Affluent Customer,N,No,9
2979,Mass Customer,N,No,9
2980,Mass Customer,N,No,11
2981,High Net Worth,N,Yes,10
2982,Mass Customer,N,Yes,9
2983,Mass Customer,N,Yes,8
2984,Mass Customer,N,Yes,10
2985,Affluent Customer,N,Yes,10
2986,Mass Customer,N,No,12
2987,High Net Worth,N,Yes,4
2988,Mass Customer,N,Yes,5
2989,High Net Worth,N,Yes,9
2990,High Net Worth,N,No,8
2991,Mass Customer,N,No,7
2992,Mass Customer,N,Yes,7
2993,Affluent Customer,N,No,3
2994,Mass Customer,N,Yes,7
2995,Mass Customer,N,Yes,8
2996,Mass Customer,N,No,10
2997,Affluent Customer,N,No,10
2998,High Net Worth,N,Yes,2
2999,Affluent Customer,N,Yes,8
3000,Affluent Customer,N,No,9
3001,Mass Customer,N,No,10
3002,Mass Customer,N,Yes,7
3003,Mass Customer,N,Yes,10
3004,Mass Customer,N,Yes,7
3005,Affluent Customer,N,Yes,7
3006,Mass Customer,N,Yes,8
3007,Mass Customer,N,No,12
3008,High Net Worth,N,Yes,2
3009,High Net Worth,N,Yes,7
3010,Affluent Customer,N,No,10
3011,High Net Worth,N,No,9
3012,Mass Customer,N,Yes,10
3013,High Net Worth,N,No,9
3014,High Net Worth,N,No,9
3015,Affluent Customer,N,No,9
3016,High Net Worth,N,No,1
3017,Affluent Customer,N,No,4
3018,High Net Worth,N,Yes,8
3019,Affluent Customer,N,Yes,9
3020,High Net Worth,N,Yes,6
3021,Mass Customer,N,No,11
3022,High Net Worth,N,No,9
3023,High Net Worth,N,Yes,3
3024,Mass Customer,N,No,2
3025,Mass Customer,N,Yes,10
3026,Mass Customer,N,Yes,5
3027,Mass Customer,N,Yes,1
3028,High Net Worth,N,No,6
3029,Mass Customer,N,No,7
3030,Affluent Customer,N,No,6
3031,Mass Customer,N,Yes,11
3032,Affluent Customer,N,Yes,8
3033,High Net Worth,N,No,11
3034,Mass Customer,N,Yes,5
3035,High Net Worth,N,No,8
3036,Affluent Customer,N,Yes,9
3037,High Net Worth,N,Yes,7
3038,High Net Worth,N,No,2
3039,Affluent Customer,N,No,8
3040,Mass Customer,N,No,12
3041,Mass Customer,N,Yes,1
3042,High Net Worth,N,Yes,8
3043,Mass Customer,N,Yes,10
3044,Affluent Customer,N,Yes,1
3045,Affluent Customer,N,Yes,3
3046,Affluent Customer,N,No,6
3047,Mass Customer,N,Yes,11
3048,Mass Customer,N,No,9
3049,High Net Worth,N,Yes,5
3050,High Net Worth,N,No,3
3051,Affluent Customer,N,Yes,6
3052,Mass Customer,N,No,8
3053,High Net Worth,N,No,10
3054,Affluent Customer,N,No,12
3055,Mass Customer,N,Yes,7
3056,Mass Customer,N,No,8
3057,Mass Customer,N,No,8
3058,Mass Customer,N,Yes,2
3059,Mass Customer,N,No,6
3060,Mass Customer,N,Yes,8
3061,Affluent Customer,N,Yes,11
3062,Mass Customer,N,No,10
3063,Affluent Customer,N,No,6
3064,Affluent Customer,N,Yes,7
3065,High Net Worth,N,Yes,4
3066,Affluent Customer,N,Yes,9
3067,Mass Customer,N,Yes,9
3068,Affluent Customer,N,No,5
3069,Affluent Customer,N,No,10
3070,Affluent Customer,N,Yes,9
3071,Mass Customer,N,Yes,8
3072,Mass Customer,N,Yes,10
3073,Affluent Customer,N,No,10
3074,Mass Customer,N,Yes,6
3075,Mass Customer,N,Yes,9
3076,Mass Customer,N,Yes,8
3077,Affluent Customer,N,No,6
3078,Mass Customer,N,No,8
3079,Mass Customer,N,Yes,9
3080,High Net Worth,N,No,4
3081,High Net Worth,N,Yes,8
3082,Mass Customer,N,Yes,7
3083,Mass Customer,N,Yes,8
3084,Affluent Customer,N,Yes,8
3085,Affluent Customer,N,No,7
3086,High Net Worth,N,No,8
3087,Mass Customer,N,No,7
3088,Affluent Customer,N,Yes,4
3089,Affluent Customer,N,Yes,9
3090,Mass Customer,N,No,8
3091,Affluent Customer,N,Yes,10
3092,Affluent Customer,N,No,7
3093,High Net Worth,N,Yes,5
3094,Mass Customer,N,Yes,4
3095,High Net Worth,N,Yes,7
3096,Mass Customer,N,No,11
3097,Affluent Customer,N,Yes,12
3098,Mass Customer,N,No,6
3099,Mass Customer,N,Yes,7
3100,Mass Customer,N,No,3
3101,High Net Worth,N,No,7
3102,Affluent Customer,N,No,6
3103,Mass Customer,N,No,3
3104,Mass Customer,N,Yes,2
3105,Mass Customer,N,No,9
3106,Mass Customer,N,Yes,3
3107,High Net Worth,N,No,11
3108,Mass Customer,N,No,11
3109,Mass Customer,N,Yes,7
3110,Affluent Customer,N,Yes,5
3111,Mass Customer,N,Yes,7
3112,High Net Worth,N,Yes,8
3113,Mass Customer,N,Yes,7
3114,Mass Customer,N,Yes,8
3115,Mass Customer,N,No,9
3116,Mass Customer,N,No,5
3117,Affluent Customer,N,Yes,7
3118,High Net Worth,N,No,9
3119,High Net Worth,N,No,6
3120,Mass Customer,N,Yes,6
3121,Mass Customer,N,No,8
3122,High Net Worth,N,Yes,5
3123,High Net Worth,N,No,6
3124,High Net Worth,N,Yes,1
3125,High Net Worth,N,Yes,2
3126,High Net Worth,N,No,4
3127,Mass Customer,N,No,10
3128,High Net Worth,N,Yes,6
3129,High Net Worth,N,Yes,8
3130,Mass Customer,N,No,1
3131,Affluent Customer,N,Yes,10
3132,Mass Customer,N,Yes,7
3133,Mass Customer,N,No,8
3134,Mass Customer,N,No,10
3135,Mass Customer,N,No,7
3136,Mass Customer,N,Yes,10
3137,Mass Customer,N,No,9
3138,Mass Customer,N,Yes,9
3139,High Net Worth,N,Yes,8
3140,High Net Worth,N,No,9
3141,Mass Customer,N,Yes,7
3142,Mass Customer,N,No,5
3143,Mass Customer,N,No,7
3144,Mass Customer,N,Yes,9
3145,High Net Worth,N,Yes,10
3146,Mass Customer,N,No,9
3147,Affluent Customer,N,Yes,8
3148,High Net Worth,N,Yes,7
3149,Affluent Customer,N,Yes,9
3150,Mass Customer,N,No,10
3151,Affluent Customer,N,Yes,7
3152,High Net Worth,N,Yes,10
3153,High Net Worth,N,No,7
3154,Mass Customer,N,Yes,9
3155,Affluent Customer,N,Yes,7
3156,Mass Customer,N,No,10
3157,Mass Customer,N,Yes,9
3158,Mass Customer,N,Yes,11
3159,Affluent Customer,N,No,10
3160,Mass Customer,N,No,9
3161,Mass Customer,N,Yes,9
3162,Mass Customer,N,Yes,8
3163,Affluent Customer,N,No,8
3164,Mass Customer,N,Yes,7
3165,Affluent Customer,N,Yes,7
3166,Mass Customer,N,No,8
3167,Mass Customer,N,No,1
3168,Affluent Customer,N,No,3
3169,Mass Customer,N,Yes,2
3170,Mass Customer,N,No,12
3171,Affluent Customer,N,Yes,9
3172,Affluent Customer,N,No,4
3173,Mass Customer,N,Yes,10
3174,Affluent Customer,N,No,7
3175,Mass Customer,N,No,9
3176,Affluent Customer,N,No,9
3177,Affluent Customer,N,No,2
3178,Mass Customer,N,Yes,11
3179,Affluent Customer,N,Yes,10
3180,Mass Customer,N,Yes,10
3181,High Net Worth,N,No,7
3182,Affluent Customer,N,No,9
3183,Mass Customer,N,No,7
3184,Affluent Customer,N,Yes,9
3185,Mass Customer,N,No,3
3186,Mass Customer,N,Yes,9
3187,Mass Customer,N,Yes,4
3188,Mass Customer,N,No,2
3189,Mass Customer,N,No,10
3190,Affluent Customer,N,No,9
3191,Affluent Customer,N,Yes,8
3192,High Net Worth,N,Yes,7
3193,High Net Worth,N,No,8
3194,Mass Customer,N,No,8
3195,Mass Customer,N,No,7
3196,Mass Customer,N,No,7
3197,High Net Worth,N,No,8
3198,Mass Customer,N,Yes,9
3199,Mass Customer,N,Yes,8
3200,Mass Customer,N,No,6
3201,Mass Customer,N,Yes,10
3202,Mass Customer,N,Yes,9
3203,Affluent Customer,N,Yes,1
3204,Mass Customer,N,Yes,2
3205,Mass Customer,N,No,7
3206,Mass Customer,N,No,5
3207,Mass Customer,N,No,8
3208,High Net Worth,N,No,12
3209,Affluent Customer,N,No,11
3210,Mass Customer,N,No,3
3211,High Net Worth,N,Yes,11
3212,Affluent Customer,N,No,7
3213,Affluent Customer,N,Yes,11
3214,Mass Customer,N,Yes,4
3215,Mass Customer,N,Yes,7
3216,Mass Customer,N,Yes,10
3217,Mass Customer,N,No,8
3218,Mass Customer,N,Yes,9
3219,Mass Customer,N,No,9
3220,Affluent Customer,N,No,8
3221,High Net Worth,N,Yes,11
3222,Affluent Customer,N,No,7
3223,Mass Customer,N,Yes,7
3224,Affluent Customer,N,No,1
3225,Mass Customer,N,Yes,1
3226,Affluent Customer,N,No,5
3227,Affluent Customer,N,No,8
3228,Mass Customer,N,No,10
3229,High Net Worth,N,Yes,7
3230,Mass Customer,N,No,8
3231,Affluent Customer,N,Yes,9
3232,Mass Customer,N,Yes,4
3233,Mass Customer,N,Yes,8
3234,Mass Customer,N,Yes,4
3235,Affluent Customer,N,Yes,7
3236,Mass Customer,N,Yes,8
3237,Mass Customer,N,No,7
3238,Mass Customer,N,No,8
3239,High Net Worth,N,No,7
3240,Mass Customer,N,Yes,9
3241,Mass Customer,N,Yes,8
3242,Affluent Customer,N,Yes,12
3243,Mass Customer,N,No,5
3244,Mass Customer,N,No,7
3245,High Net Worth,N,No,4
3246,Mass Customer,N,Yes,5
3247,Mass Customer,N,Yes,10
3248,Affluent Customer,N,No,12
3249,Mass Customer,N,Yes,8
3250,High Net Worth,N,Yes,6
3251,High Net Worth,N,Yes,10
3252,High Net Worth,N,Yes,9
3253,High Net Worth,N,Yes,7
3254,Mass Customer,N,No,9
3255,High Net Worth,N,No,3
3256,Affluent Customer,N,No,4
3257,Mass Customer,N,Yes,8
3258,Mass Customer,N,Yes,8
3259,High Net Worth,N,No,9
3260,High Net Worth,N,No,11
3261,Mass Customer,N,Yes,8
3262,Mass Customer,N,No,12
3263,Affluent Customer,N,No,4
3264,Mass Customer,N,Yes,5
3265,High Net Worth,N,No,9
3266,Mass Customer,N,Yes,10
3267,High Net Worth,N,Yes,10
3268,Mass Customer,N,No,3
3269,Mass Customer,N,No,12
3270,Mass Customer,N,Yes,10
3271,High Net Worth,N,Yes,11
3272,Affluent Customer,N,No,2
3273,Mass Customer,N,No,7
3274,Mass Customer,N,Yes,8
3275,Mass Customer,N,No,9
3276,High Net Worth,N,No,11
3277,Affluent Customer,N,No,1
3278,Affluent Customer,N,No,10
3279,Mass Customer,N,No,8
3280,Mass Customer,N,Yes,10
3281,Mass Customer,N,No,9
3282,High Net Worth,N,No,7
3283,Mass Customer,N,Yes,11
3284,Affluent Customer,N,No,9
3285,Affluent Customer,N,Yes,12
3286,Mass Customer,N,No,8
3287,Affluent Customer,N,Yes,11
3288,High Net Worth,N,No,10
3289,Mass Customer,N,No,11
3290,High Net Worth,N,Yes,4
